Brand,Style,Review #,Variety,Country,Stars,Top Ten
Wu Mu,Pack,152,Steamed Noodle Garlic & Sesame Oil,Taiwan,4.5,
Shirakiku,Pack,151,Japanese Style Tokusen Miso,Japan,3,
Chorip Dong,Bowl,150,Jjambbong Hot Spicy Seafood,South Korea,4.25,
Maruchan,Bowl,149,Akai Kitsune Udon,Japan,4,
Myojo,Pack,148,Okinawa Soba,Japan,3.75,
Higashi,Pack,147,Nagasaki Sara Udon,Japan,5,
Mama,Pack,146,Pho Bo,Thailand,2.5,
Sakurai,Pack,145,Vegetarian Flavor,Japan,3.5,
Nongshim,Pack,144,Kimchi Ramyun,South Korea,3.5,
Mama,Pack,143,Mamy Chand Clear Soup,Thailand,2.75,
Nissin,Tray,142,Chow Mein Teriyaki Beef,USA,4.5,
Six Fortune,Pack,141,Seafood Flavor,South Korea,2.5,
Mama,Pack,140,Mi Goreng,Thailand,5,
Kamfen,Pack,139,Noodle King Beef,China,1.75,
Unif,,138,100 Furong Shrimp,Taiwan,3,
Nissin,Bowl,137,Bowl Noodles Rich & Savory Chicken,USA,1.75,
Mama,Pack,136,Shrimp Creamy Tom Yum,Thailand,5,
Unif / Tung-I,Pack,135,Fresh Shrimp,Taiwan,3.25,
Global Inspiration,Bowl,134,Gyeong-Gi-Do Rice,South Korea,2.25,
Baijia,Pack,133,Hot & Sour Rice Noodle,China,0,
Ve Wong,Pack,132,Artificial Peppered Beef,Taiwan,3.5,
Unif,Pack,131,100 Artificial Shallot Chicken,Taiwan,3.25,
Sapporo Ichiban,Pack,130,Miso Soybean Paste,Japan,3.5,
Nongshim,Pack,129,Mupama Tang Myun,South Korea,3.5,
Mama,Pack,128,Artificial PA-LO Duck,Thailand,0.1,
Vifon,Pack,127,Mi Chay Vegetarian,Vietnam,2.8,
Mama,Pack,126,Tom Yam Koong Rice Vermicelli,Thailand,1.5,
Shirakiku,Pack,125,Japanese Style Tokusen Karami,Japan,3,
Nissin,Tray,124,Yakisoba With Mayonnaise/Mustard Packet,Japan,5,
Wai Wai,Pack,123,Minced Pork Soeng Kreung,Thailand,3.7,
Doll,Pack,122,Shrimp Wonton,Hong Kong,4,
Ottogi,Pack,121,Bekse Curry,South Korea,4,
Samyang,Pack,120,Beef,South Korea,4,
Ve Wong,Pack,119,Artificial Pork & Chicken,Taiwan,3.4,
Paldo,Pack,118,Bibim Men,South Korea,3.75,
Ottogi,Pack,117,Ramyonsari,South Korea,4,
Mama,Pack,116,Nam Vang,Thailand,3.6,
Ottogi,Pack,115,Miso Ramyun,South Korea,2.8,
Samyang,Pack,114,Kimchi,South Korea,2.9,
Nongshim,Pack,113,Hooroorook ,South Korea,4,
Ottogi,Pack,112,Jiajang Noodle,South Korea,3.75,
Ottogi,Pack,111,Odongtongmyon Seafood Spicy,South Korea,3.25,
Lucky Me!,Pack,110,Artificial Chicken,Philippines,1.5,
Mama,Pack,109,Pad Thai,Thailand,3.1,
Teriyaki Time,Bowl,108,Ramen,USA,2,
Ottogi,Pack,107,Pow Crunch Teriyaki,South Korea,1.1,
GreeNoodle,Pack,106,Tom Yum,Thailand,0.5,
Indomie,Pack,105,Special Fried Curly Noodle,Indonesia,5,2012 #1
Maruchan,Pack,104,Ramen Noodle Soup Chicken,USA,2,
Ve Wong,Pack,103,Vegetarian Flavor,Taiwan,3,
Indomie,Pack,102,Soto Mie,Indonesia,1.5,
Ve Wong,Pack,101,Artificial Sesame Chicken,Taiwan,4.25,
Unif / Tung-I,Pack,100,Artificial Chinese Beef,Taiwan,2.85,
Ve Wong,Pack,99,Kung Fu Artificial Onion,Taiwan,2.75,
Unif / Tung-I,Pack,98,Chah Chiang,Taiwan,2.5,
Saigon Ve Wong,Pack,97,Kung Fu Mi Tom Chua Sour Shrimp,Vietnam,2.5,
Saigon Ve Wong,Pack,96,Kung Fu Artificial Pork Flavor,Vietnam,3.75,
Wei Lih,Pack,95,Artificial Beef Flavor,Taiwan,1,
Mama,Pack,94,Artificial Chicken,Thailand,2.5,
Payless,Pack,93,Xtra Big Original Pancit Canton,Philippines,4.5,
Fashion Food,Bowl,92,Tom Yum Seafood Creamy,Thailand,2,
Binh Tay,Pack,91,Mi Chay Mushroom,Vietnam,2.75,
Long Kow,Pack,90,Crystal Noodle Six Kinds Of Mushrooms,China,2.3,
Unif,Pack,89,100 Artificial Stewed Pork Chop,Taiwan,3.2,
Paldo,Pack,88,South Korean Noodle Chicken,South Korea,3.25,
Wai Wai,Pack,87,Tom Yum Shrimp Cream Soup,Thailand,2.75,
Unif / Tung-I,Pack,86,Onion Flavor,Taiwan,3.65,
Nissin,Pack,85,Demae Ramen Sesame,Japan,3.75,
Samyang,Pack,84,Kalgug-Su Assorted Clam,South Korea,1.8,
Nissin,Pack,83,Demae Ramen Spicy Flavor,Japan,2,
Nissin,Pack,82,Demae Ramen Miso,Japan,2.75,
Unif / Tung-I,Pack,81,Artificial Spicy Beef,Taiwan,3.5,
Unif / Tung-I,Pack,80,Artificial Chicken,Taiwan,3.5,
Sapporo Ichiban,Pack,79,Kitsune Udon,Japan,3.25,
Nissin,Pack,78,Demae Ramen Seafood,Japan,2.5,
Nissin,Pack,77,Demae Ramen Prawn,Japan,3.25,
Indomie,Pack,76,Meatball Flavor,Indonesia,2.5,
Indomie,Pack,75,Mi Goreng Rendang,Indonesia,4.5,
Nissin,Pack,74,Demae Ramen Shoyu,Japan,4,
Nissin,Pack,73,Demae Ramen Five Spices Artificial Beef,Japan,3.5,
Nissin,Pack,72,Demae Ramen Tonkatsu Artificial Pork,Japan,3.5,
Nissin,Pack,71,Demae Ramen Satay,Japan,2.5,
Nissin,Pack,70,Demae Ramen XO Sauce Seafood,Japan,4,
Baijia,Pack,69,Spicy Fei- Chang Sweet Potato Noodle,China,1.75,
Wei Lih,Pack,68,Jah Jan Mien Instant Noodle With Fried Soybean Paste,Taiwan,4,
Maruchan,Pack,67,Ramen Noodle Soup Lime Chili Shrimp,USA,2,
Maruchan,Pack,66,Ramen Noodle Soup Pork,USA,4,
Nissin,Pack,65,Top Ramen Oriental,USA,2.5,
Sapporo Ichiban,Pack,64,Chicken Flavor,USA,3.5,
Nissin,Bowl,63,Souper Meal Chicken Flavor With Vegetable Medley,Japan,3,
Maggi,Pack,62,Rice Noodle Mania Lemon Masala,India,1.5,
Maggi,Pack,61,2 Minute Noodles Curry,India,2.5,
Maggi,Pack,60,Vegetable Atta Noodles Masala,India,2,
Maggi,Pack,59,Chinese Noodles Lemon Chicken Flavor,India,3.5,
Ve Wong,Pack,58,A-One Bun Tom Shrimp,Taiwan,3,
Doll,Tray,57,Instant Fried Noodles With Chili Sauce,Hong Kong,3,
Doll,Pack,56,Instant Noodles With Sesame Oil & Soup Base,Hong Kong,1,
Hua Feng Noodle Expert,Pack,55,Favoury Pork Flavor,China,1,
Hua Feng Noodle Expert,Pack,54,Spicy Seafood Flavor,China,3,
Indomie,Cup,53,Chicken,Indonesia,2,
Indomie,Pack,52,Chicken Curry,Indonesia,4,
Indomie,Pack,51,Curly Noodles With Grilled Chicken,Indonesia,5,
Indomie,Pack,50,Mi Goreng,Indonesia,5,
Indomie,Pack,49,Mi Goreng Pedas Hot,Indonesia,4.5,
Indomie,Pack,48,Shrimp Flavor,Indonesia,3,
Indomie,Pack,47,Mi Goreng Jumbo Barbecue Chicken,Indonesia,5,2012 #2
Indomie,Pack,46,Mi Goreng Jumbo Meatball,Indonesia,3,
Indomie,Pack,45,Mi Goreng Sate,Indonesia,5,"
"
Indomie,Pack,44,Special Chicken,Indonesia,4.25,
Kim Ve Wong,Bowl,43,Jaopai Series: Vegetarian Instant Noodles,Taiwan,0,
Ve Wong,Pack,42,Kung-Fu Chicken Flavor,Vietnam,2.75,
Little Cook,Bowl,41,Pork Mustard Stem,Thailand,0.5,
Lucky Me!,Pack,40,Pancit Canton Chili Mansi,Philippines,3,
Lucky Me!,Bowl,39,Supreme Bulalo Flavor,Philippines,3,
Lucky Me!,Pack,38,Pancit Canton Citrus Flavor,Philippines,3,
Lucky Me!,Pack,37,Pancit Canton Hot Chili Flavor,Philippines,3,
Lucky Me!,Pack,36,Itnok,Philippines,3,
Mama,Pack,35,Chand Clear Soup,Thailand,3,
Maruchan,Pack,34,Ramen Noodle Soup Shrimp,USA,2,
Koka,Pack,33,Mi Hai Tom Prawn,Singapore,3.75,
Koka,Pack,32,Mi Hai Cua Crab Flavor,Singapore,3.5,
Myojo,Tray,31,Ippeichan Yakisoba,Japan,4,2013 #6
Myojo,Pack,30,Special Duck,Japan,1,
Mee Jang,Bowl,29,Tom Yum Shrimp,Thailand,3.5,
Nissin,Pack,28,Chikin Ramen,Japan,5,
Nissin,Pack,27,Demae Ramen Curry Flavor,Japan,4,
Nissin,Pack,26,Soba Noodles With Mayo Mustard Squirt,Japan,4,
Nissin,Pack,25,Demae Ramen Spicy Flavor,Japan,3,
Nissin,Pack,24,Demae Ramen Spicy Seafood With Chili Pepper,Japan,2,
Nissin,Pack,23,Top Ramen Creamy Chicken,USA,4.5,
Nongshim,Pack,22,Ansungtangmyun Noodle Soup,South Korea,3.75,
Nongshim,Pack,21,Champong Oriental Noodles,South Korea,4,
Nongshim,Pack,20,Neoguri (Seafood'n'Spicy),South Korea,3.5,
Nongshim,Pack,19,Shin Ramyun,South Korea,4,
Ottogi,Pack,18,Jin Ramen (Hot Taste),South Korea,3.5,
Quickchow,Pack,17,Pancit Palabok,Philippines,2.5,
Samyang,Pack,16,Kalgug-Su (Spicy),South Korea,3.5,
Samyang,Pack,15,Pojangmacha U-dong,South Korea,2.5,
Samyang,Pack,14,Hot,South Korea,3.5,
Sapporo Ichiban,Pack,13,Chow Mein,Japan,5,2012 #4
Sapporo Ichiban,Pack,12,Shrimp Flavor,Japan,2.5,
Six Fortune,Pack,11,Chicken Flavor Instant Soup Noodle,South Korea,2,
Smack,Pack,10,Vegetable Beef,USA,1.5,
Sutah,Cup,9,Cup Noodle,South Korea,2,
Tung-I,Pack,8,Chinese Beef Instant Rice Noodle,Taiwan,3,
Ve Wong,Pack,7,Mushroom Pork,Vietnam,1,
Vifon,Pack,6,Nam Vang,Vietnam,2.5,
Vifon,Bowl,5,"Hu Tiu Nam Vang [""Phnom Penh"" style] Asian Style Instant Rice Noodles",Vietnam,3.5,
Wai Wai,Pack,4,Oriental Style Instant Noodles,Thailand,1,
Wai Wai,Pack,3,Tom Yum Shrimp,Thailand,2,
Wai Wai,Pack,2,Tom Yum Chili Flavor,Thailand,2,
Westbrae,Pack,1,Miso Ramen,USA,0.5,
